2021,12,여주시,주택용,50355,13844759,1658101250,119.8
2021,12,여주시,산업용,2052,45381617,5629241376,124
2021,12,연천군,교육용,45,744605,73303206,98.4
2021,12,연천군,농사용,8910,6933234,348644013,50.3
2021,12,연천군,산업용,782,18398202,2327992040,126.5
2021,12,연천군,심 야,3851,8810246,656883200,74.6
2021,12,연천군,일반용,5278,16094310,2142003599,133.1
2021,12,연천군,주택용,22841,5123575,623765260,121.7
2021,12,연천군,합계,48036,56655627,6233423746,110
2021,12,연천군,가로등,6329,551455,60832428,110.3
2021,12,오산시,가로등,2659,887451,99664495,112.3
2021,12,오산시,교육용,80,3440354,356414310,103.6
2021,12,오산시,합계,74853,123807595,15089403411,121.9
2021,12,오산시,주택용,56894,29616066,3167706654,107
2021,12,오산시,일반용,12385,38915025,5270940141,135.4
2021,12,오산시,심 야,816,1597276,123032945,77
2021,12,오산시,산업용,980,48860128,6046007228,123.7
2021,12,오산시,농사용,1039,491295,25637638,52.2
2021,12,용인시,가로등,27933,5585495,613517122,109.8
2021,12,용인시,농사용,12628,15879256,783709803,49.4
2021,12,용인시,산업용,5022,483902218,54672540967,113
2021,12,용인시,심 야,8743,20161858,1529261752,75.8
2021,12,용인시,일반용,45498,248475109,33108666910,133.2
2021,12,용인시,주택용,163797,136532784,16113861632,118
2021,12,용인시,합계,263927,930016260,108747721383,116.9
2021,12,용인시,교육용,306,19479540,1926163197,98.9
2021,12,의왕시,합계,34253,73517906,9250032237,125.8
2021,12,의왕시,주택용,23207,19734352,2253296429,114.2
2021,12,의왕시,일반용,6419,35349788,4738290310,134
2021,12,의왕시,심 야,379,1041117,77967218,74.9
2021,12,의왕시,산업용,627,13293336,1808711343,136.1
2021,12,의왕시,농사용,1711,972999,49098398,50.5
2021,12,의왕시,교육용,44,1986973,196618486,99
2021,12,의왕시,가로등,1866,1139341,126050053,110.6
2021,12,의정부시,합계,121900,153969847,18698557614,121.4
2021,12,의정부시,주택용,89291,56633773,6006763478,106.1
2021,12,의정부시,가로등,7004,1999185,226451495,113.3
2021,12,의정부시,교육용,127,5313623,540990269,101.8
2021,12,의정부시,농사용,1172,314195,17400790,55.4
2021,12,의정부시,산업용,1102,23446555,2910349252,124.1
2021,12,의정부시,심 야,629,1646950,125599170,76.3
2021,12,의정부시,일반용,22575,64615566,8871003160,137.3
2021,12,이천시,합계,141404,737039985,80564473488,109.3
2021,12,이천시,교육용,94,3671548,365200084,99.5
2021,12,이천시,농사용,16405,26973260,1293993230,48
2021,12,이천시,산업용,3113,582815956,63804241459,109.5
2021,12,이천시,심 야,9041,20061938,1511636766,75.3
2021,12,이천시,일반용,18587,75476215,10363559686,137.3
2021,12,이천시,주택용,78155,27076421,3119782144,115.2
2021,12,이천시,가로등,16009,964647,106060119,109.9
2021,12,파주시,농사용,14393,15933300,790559953,49.6
2021,12,파주시,교육용,189,6029821,609154714,101
2021,12,파주시,합계,182795,810386236,92649623026,114.3
2021,12,파주시,주택용,101564,61118994,7087027900,116
2021,12,파주시,일반용,30802,104659533,14290643526,136.5
2021,12,파주시,심 야,7483,15271675,1150196176,75.3
2021,12,파주시,산업용,7774,603921749,68353198681,113.2
2021,12,파주시,가로등,20590,3451164,368842076,106.9
2021,12,평택시,가로등,9835,3992107,441903924,110.7
2021,12,평택시,주택용,180021,77174981,8537606552,110.6
2021,12,평택시,일반용,42414,139658708,18661888269,133.6
2021,12,평택시,심 야,7069,14747348,1130033477,76.6
2021,12,평택시,산업용,4781,1102381615,123690531383,112.2
2021,12,평택시,농사용,12479,14976736,736034531,49.1
2021,12,평택시,교육용,186,6374791,638995200,100.2
2021,12,평택시,합계,256785,1359306286,153836993336,113.2
2021,12,포천시,농사용,16785,18401971,889417484,48.3
2021,12,포천시,교육용,89,2556208,261831204,102.4
